station,tdate,mean_monthly_temperature,min_monthly_temperature,max_monthly_temperature,monthly_rainfall,year,month
Clementi,2021-03-01,26.946428571428573,23.2,25.200000000000003,332.00000000000006,2021,3
Clementi,2021-04-01,27.306451612903224,22.700000000000003,25.900000000000002,205.01038218089224,2021,4
Clementi,2021-05-01,27.806451612903224,22.693647415521895,26.957657053553625,277.40000000000003,2021,5
Clementi,2021-06-01,28.306451612903224,22.9,27.900000000000002,224.80000000000004,2021,6
Clementi,2021-07-01,28.24,22.1,28.000000000000004,269.39999999999986,2021,7
Clementi,2021-08-01,28.203225806451613,22.600000000000005,28.000000000000004,454.8,2021,8
Clementi,2021-09-01,27.161290322580644,22.1,27.300000000000004,267.59999999999997,2021,9
Clementi,2021-10-01,27.723333333333333,22.300000000000004,27.000000000000004,146.39999999999998,2021,10
Clementi,2021-11-01,28.196774193548386,22.400000000000002,28.000000000000004,259,2021,11
Clementi,2021-12-01,27.343333333333334,22.600000000000005,26.200000000000003,270.59999999999997,2021,12
Clementi,2022-01-01,27.232258064516127,22.799999999999997,26.700000000000003,171.30000000000004,2022,1
Clementi,2022-02-01,27.061290322580646,22.799999999999997,25.200000000000003,234.20000000000005,2022,2
Clementi,2022-03-01,26.82857142857143,21.4,26.100000000000005,239.4,2022,3
Clementi,2022-04-01,27.732258064516127,22.499999999999996,26.500000000000004,262.7999999999998,2022,4
Clementi,2022-05-01,27.733333333333334,22.600000000000005,26.800000000000004,222.39999999999995,2022,5
Clementi,2022-06-01,28.870967741935484,23.300000000000004,27.700000000000003,225.59999999999997,2022,6
Clementi,2022-07-01,27.55666666666667,22.300000000000004,26.600000000000005,109.00000000000001,2022,7
Clementi,2022-08-01,28.306451612903224,22.400000000000002,27.800000000000008,218.98354178958078,2022,8
Clementi,2022-09-01,27.91989247311828,22.42754525288666,26.582245368428822,330.4,2022,9
Clementi,2022-10-01,27.533333333333335,22.000000000000004,26.600000000000005,456.19999999999993,2022,10
Clementi,2022-11-01,27.241935483870968,22.200000000000003,26.900000000000002,330.4,2022,11
Clementi,2022-12-01,27.026666666666667,22.000000000000004,26.300000000000004,231.19999999999993,2022,12
Clementi,2023-01-01,26.261290322580646,22.499999999999996,24.900000000000002,242.2000000000002,2023,1
Clementi,2023-02-01,26.351612903225806,22.400000000000002,25.500000000000004,387.5999999999999,2023,2
Clementi,2023-03-01,26.460714285714285,21.900000000000002,25.100000000000005,343.20000000000005,2023,3
Clementi,2023-04-01,26.40967741935484,21.299999999999997,25.500000000000004,229.99999999999983,2023,4
Clementi,2023-05-01,28.216666666666665,22.9,27.300000000000004,141.40000000000003,2023,5
Clementi,2023-06-01,29.10967741935484,22.499999999999996,28.500000000000004,279,2023,6
Clementi,2023-07-01,28.543333333333333,21.700000000000003,27.900000000000002,368.99999999999994,2023,7
Clementi,2023-08-01,28.125806451612902,22.1,27.900000000000002,119.4,2023,8
Clementi,2023-09-01,28.247903225806454,22.58933775083654,27.300049997024402,186.1999999999999,2023,9
Clementi,2023-10-01,28.37,22.799999999999997,27.500000000000004,178.79999999999995,2023,10
Clementi,2023-11-01,28.03,23.234356957805172,26.69207963425432,307,2023,11
Clementi,2023-12-01,27.69,23.499999999999996,26.600000000000005,332.2,2023,12
East Coast Parkway,2014-01-01,26.661290322580644,21.700000000000003,26.000000000000004,51.99999999999999,2014,1
East Coast Parkway,2014-02-01,26.27741935483871,23.4,25.700000000000003,2.4,2014,2
East Coast Parkway,2014-03-01,27.03214285714286,21.099999999999998,26.000000000000004,26.611475219549746,2014,3
East Coast Parkway,2014-04-01,27.573041474654378,21.8217231937839,27.23095407749646,59.583189770008985,2014,4
East Coast Parkway,2014-05-01,28.1139400921659,22.580691722632363,27.833760083644584,179.20000000000002,2014,5
East Coast Parkway,2014-06-01,28.65483870967742,23.300000000000004,29.000000000000004,128.60000000000002,2014,6
East Coast Parkway,2014-07-01,29.16,23.600000000000005,29.200000000000003,184.2,2014,7
East Coast Parkway,2014-08-01,28.81290322580645,22.300000000000004,29.000000000000004,121.40000000000006,2014,8
East Coast Parkway,2014-09-01,27.835483870967742,23.100000000000005,28.000000000000004,96.39999999999999,2014,9
East Coast Parkway,2014-10-01,28.373333333333335,23.000000000000004,28.300000000000004,46.39999999999999,2014,10
East Coast Parkway,2014-11-01,28.358064516129033,23.4,28.100000000000005,189.6,2014,11
East Coast Parkway,2014-12-01,27.643333333333334,23.100000000000005,28.800000000000008,269.00000000000006,2014,12
East Coast Parkway,2015-01-01,27.112903225806452,22.1,26.700000000000003,52.99999999999999,2015,1
East Coast Parkway,2015-02-01,26.838709677419356,24.4,25.800000000000004,49.8,2015,2
East Coast Parkway,2015-03-01,27.338709677419356,23.856881791983536,26.403557929299907,81,2015,3
East Coast Parkway,2015-04-01,27.838709677419356,23.4,27.100000000000005,144.19999999999996,2015,4
East Coast Parkway,2015-05-01,28.35333333333333,23.4,27.500000000000004,72.79999999999998,2015,5
East Coast Parkway,2015-06-01,28.767741935483873,23.600000000000005,29.000000000000004,29.6,2015,6
East Coast Parkway,2015-07-01,29.043333333333333,24.4,29.000000000000004,52.19999999999999,2015,7
East Coast Parkway,2015-08-01,29.04193548387097,22.700000000000003,28.800000000000008,154.4,2015,8
East Coast Parkway,2015-09-01,28.490322580645163,22.600000000000005,28.400000000000002,58.80000000000002,2015,9
East Coast Parkway,2015-10-01,28.7,24.2,28.300000000000004,53.600000000000016,2015,10
East Coast Parkway,2015-11-01,28.703225806451613,22.600000000000005,28.500000000000004,61.00000000000001,2015,11
East Coast Parkway,2015-12-01,28.223333333333333,24.099999999999998,27.600000000000005,220.59999999999994,2015,12
East Coast Parkway,2016-01-01,28.009677419354837,22.499999999999996,27.000000000000004,99.2,2016,1
East Coast Parkway,2016-02-01,28.42258064516129,23.4,27.500000000000004,147.4,2016,2
East Coast Parkway,2016-03-01,28.017241379310345,23.7,27.400000000000002,21.6,2016,3
East Coast Parkway,2016-04-01,28.848387096774193,26.2,27.800000000000008,128.60000000000002,2016,4
East Coast Parkway,2016-05-01,29.366666666666667,24.9,28.400000000000002,152.19999999999996,2016,5
East Coast Parkway,2016-06-01,29.44516129032258,24.4,29.200000000000003,75.00000000000003,2016,6
East Coast Parkway,2016-07-01,28.976666666666667,23.7,29.200000000000003,158.6,2016,7
East Coast Parkway,2016-08-01,28.75483870967742,23.000000000000004,29.300000000000008,112.2,2016,8
East Coast Parkway,2016-09-01,29.10322580645161,22.600000000000005,28.900000000000002,172.40000000000003,2016,9
East Coast Parkway,2016-10-01,28.61,22.400000000000002,28.600000000000005,167.59999999999997,2016,10
East Coast Parkway,2016-11-01,28.54193548387097,23.300000000000004,28.200000000000003,187.80000000000004,2016,11
East Coast Parkway,2016-12-01,27.81,23.600000000000005,27.100000000000005,223.39999999999998,2016,12
East Coast Parkway,2017-01-01,27.803225806451614,23.7,27.100000000000005,179.20000000000002,2017,1
East Coast Parkway,2017-02-01,27.416129032258066,23.600000000000005,27.800000000000008,219.8,2017,2
East Coast Parkway,2017-03-01,27.389285714285712,23.300000000000004,26.400000000000002,145.00000000000006,2017,3
East Coast Parkway,2017-04-01,27.703225806451613,23.499999999999996,27.100000000000005,230.80000000000004,2017,4
East Coast Parkway,2017-05-01,28.223333333333333,23.7,28.000000000000004,103.2516967773714,2017,5
East Coast Parkway,2017-06-01,28.89677419354839,24.000000000000004,29.000000000000004,55.40000000000001,2017,6
East Coast Parkway,2017-07-01,28.956666666666667,22.799999999999997,29.300000000000008,85.99999999999994,2017,7
East Coast Parkway,2017-08-01,28.70736559139785,23.428325673676465,28.68130619462096,83,2017,8
East Coast Parkway,2017-09-01,28.45806451612903,24.2,28.500000000000004,142.79999999999995,2017,9
East Coast Parkway,2017-10-01,28.413333333333334,22.600000000000005,28.700000000000003,83,2017,10
East Coast Parkway,2017-11-01,28.335483870967742,24.2,28.600000000000005,372.19999999999993,2017,11
East Coast Parkway,2017-12-01,27.72,23.100000000000005,27.000000000000004,352.20000000000005,2017,12
East Coast Parkway,2018-01-01,27.670967741935485,23.600000000000005,27.200000000000003,240.99999999999991,2018,1
East Coast Parkway,2018-02-01,26.57741935483871,22.1,26.100000000000005,11.600000000000001,2018,2
East Coast Parkway,2018-03-01,27.40714285714286,24.300000000000004,26.600000000000005,23.000000000000004,2018,3
East Coast Parkway,2018-04-01,28.183870967741935,24.6,27.200000000000003,68.2,2018,4
East Coast Parkway,2018-05-01,28.69,24.499999999999996,28.400000000000002,66.40000000000002,2018,5
East Coast Parkway,2018-06-01,28.893548387096775,23.899999999999995,29.400000000000002,80.4,2018,6
East Coast Parkway,2018-07-01,28.693548387096776,23.7,29.400000000000002,74.79999999999997,2018,7
East Coast Parkway,2018-08-01,28.493548387096773,22.600000000000005,28.500000000000004,132.00000000000003,2018,8
East Coast Parkway,2018-09-01,28.57741935483871,22.9,28.600000000000005,120.6,2018,9
East Coast Parkway,2018-10-01,28.17,22.700000000000003,28.300000000000004,145.00000000000006,2018,10
East Coast Parkway,2018-11-01,28.032258064516128,24.2,28.800000000000008,109.94043216539423,2018,11
East Coast Parkway,2018-12-01,27.880645161290325,23.712806817541093,27.930686723605906,168.39999999999995,2018,12
East Coast Parkway,2019-01-01,27.729032258064517,23.4,26.900000000000002,62.4,2019,1
East Coast Parkway,2019-02-01,28.203225806451613,23.4,27.700000000000003,10.599999999999994,2019,2
East Coast Parkway,2019-03-01,28.257142857142856,23.2,27.200000000000003,64.39999999999999,2019,3
East Coast Parkway,2019-04-01,28.538709677419355,23.499999999999996,27.600000000000005,211.79999999999995,2019,4
East Coast Parkway,2019-05-01,28.478028673835126,23.399358042667647,27.75864541374822,141.40000000000003,2019,5
East Coast Parkway,2019-06-01,28.417347670250894,23.572628107380773,28.455099957668857,300.9,2019,6
East Coast Parkway,2019-07-01,28.356666666666666,23.4,28.600000000000005,22.599999999999998,2019,7
East Coast Parkway,2019-08-01,28.45777777777778,23.648892559823828,28.62249660894711,2,2019,8
East Coast Parkway,2019-09-01,28.558888888888887,23.448406079438847,28.10148988843245,19.999999999999996,2019,9
East Coast Parkway,2019-10-01,28.66,23.7,28.100000000000005,71.80000000000001,2019,10
East Coast Parkway,2019-11-01,28.2,23.600000000000005,27.700000000000003,71.99999999999999,2019,11
East Coast Parkway,2019-12-01,27.606451612903225,23.45982349501311,27.42808477047898,312.79999999999995,2019,12
East Coast Parkway,2020-01-01,27.01290322580645,22.9,26.700000000000003,73.40000000000002,2020,1
East Coast Parkway,2020-02-01,27.748387096774195,24.2,27.000000000000004,82.6,2020,2
East Coast Parkway,2020-03-01,27.848275862068967,24.099999999999998,26.800000000000004,8.2,2020,3
East Coast Parkway,2020-04-01,28.49032258064516,25.099999999999998,27.500000000000004,279,2020,4
East Coast Parkway,2020-05-01,28.773333333333333,23.499999999999996,28.000000000000004,193.9999999999999,2020,5
East Coast Parkway,2020-06-01,29.051612903225806,23.600000000000005,29.300000000000008,263.6,2020,6
East Coast Parkway,2020-07-01,28.563333333333333,23.2,29.300000000000008,136.00000000000003,2020,7
East Coast Parkway,2020-08-01,28.177419354838708,23.000000000000004,28.700000000000003,181.2,2020,8
East Coast Parkway,2020-09-01,28.425806451612903,22.799999999999997,28.600000000000005,216.40000000000003,2020,9
East Coast Parkway,2020-10-01,27.60333333333333,22.000000000000004,27.700000000000003,96.99999999999999,2020,10
East Coast Parkway,2020-11-01,28.17741935483871,23.499999999999996,28.000000000000004,364.2,2020,11
East Coast Parkway,2020-12-01,27.42,23.000000000000004,27.800000000000008,182,2020,12
East Coast Parkway,2021-01-01,27.29032258064516,23.000000000000004,26.400000000000002,529.4000000000002,2021,1
East Coast Parkway,2021-02-01,26.183870967741935,21.6,25.700000000000003,10,2021,2
East Coast Parkway,2021-03-01,27.132142857142856,24.499999999999996,25.900000000000002,84.8,2021,3
East Coast Parkway,2021-04-01,27.806451612903228,23.4,26.700000000000003,319.2,2021,4
East Coast Parkway,2021-05-01,28.243333333333332,22.499999999999996,28.200000000000003,179.00000000000006,2021,5
East Coast Parkway,2021-06-01,28.8,24.099999999999998,29.100000000000005,160.40000000000006,2021,6
East Coast Parkway,2021-07-01,28.766666666666666,23.100000000000005,28.200000000000003,199.60000000000002,2021,7
East Coast Parkway,2021-08-01,28.71290322580645,22.600000000000005,28.800000000000008,298.80000000000007,2021,8
East Coast Parkway,2021-09-01,27.77741935483871,23.000000000000004,28.000000000000004,139.59999999999994,2021,9
East Coast Parkway,2021-10-01,28.386666666666667,23.2,28.600000000000005,163.4,2021,10
East Coast Parkway,2021-11-01,28.919354838709676,24.300000000000004,28.900000000000002,328.2,2021,11
East Coast Parkway,2021-12-01,28.166666666666668,23.300000000000004,27.500000000000004,139.19999999999996,2021,12
East Coast Parkway,2022-01-01,28.280645161290323,23.800000000000004,27.500000000000004,65.79999999999998,2022,1
East Coast Parkway,2022-02-01,27.825806451612902,24.000000000000004,26.800000000000004,203.60000000000002,2022,2
East Coast Parkway,2022-03-01,27.6,23.499999999999996,27.100000000000005,240.99999999999991,2022,3
East Coast Parkway,2022-04-01,28.322580645161292,22.9,27.800000000000008,182.60000000000002,2022,4
East Coast Parkway,2022-05-01,28.47,23.300000000000004,27.800000000000008,62.499999999999986,2022,5
East Coast Parkway,2022-06-01,29.496774193548386,24.8,29.500000000000004,125.39999999999996,2022,6
East Coast Parkway,2022-07-01,28.623333333333335,23.800000000000004,28.700000000000003,92.4,2022,7
East Coast Parkway,2022-08-01,29.174193548387098,22.799999999999997,29.300000000000008,180.63091207180125,2022,8
East Coast Parkway,2022-09-01,28.641935483870967,24.6,28.900000000000002,115.6,2022,9
East Coast Parkway,2022-10-01,28.45,23.300000000000004,28.500000000000004,258.09999999999997,2022,10
East Coast Parkway,2022-11-01,28.006451612903227,23.499999999999996,28.100000000000005,308.8999999999999,2022,11
East Coast Parkway,2022-12-01,27.886666666666667,22.799999999999997,27.500000000000004,152.5,2022,12
East Coast Parkway,2023-01-01,27.393548387096775,23.899999999999995,26.600000000000005,189.76018432590632,2023,1
East Coast Parkway,2023-02-01,27.369988479262673,22.38607694520702,27.069057413084277,375.20000000000005,2023,2
East Coast Parkway,2023-03-01,27.34642857142857,22.400000000000002,26.700000000000003,244.79999999999987,2023,3
East Coast Parkway,2023-04-01,27.361290322580643,22.600000000000005,27.000000000000004,109.59999999999998,2023,4
East Coast Parkway,2023-05-01,28.85,24.4,28.500000000000004,93.20000000000002,2023,5
East Coast Parkway,2023-06-01,29.767741935483873,23.800000000000004,29.700000000000003,127.19999999999999,2023,6
East Coast Parkway,2023-07-01,29.493333333333332,23.7,29.300000000000008,172.99999999999997,2023,7
East Coast Parkway,2023-08-01,29.16774193548387,23.7,29.400000000000002,169.39999999999998,2023,8
East Coast Parkway,2023-09-01,29.12258064516129,24.7,28.800000000000008,80.49999999999999,2023,9
East Coast Parkway,2023-10-01,29.12,24.099999999999998,28.900000000000002,39.800000000000004,2023,10
East Coast Parkway,2023-11-01,29.33225806451613,25.099999999999998,29.400000000000002,210.20000000000002,2023,11
East Coast Parkway,2023-12-01,28.343333333333334,24.499999999999996,28.300000000000004,260.99999999999994,2023,12
Jurong (West),2014-01-01,25.906451612903226,21.500000000000004,25.100000000000005,88.59999999999998,2014,1
Jurong (West),2014-02-01,25.661290322580644,22.000000000000004,24.200000000000003,80.00000000000001,2014,2
Jurong (West),2014-03-01,26.807142857142857,20.8,24.700000000000003,116.80000000000003,2014,3
Jurong (West),2014-04-01,27.20967741935484,23.000000000000004,25.900000000000002,223.6,2014,4
Jurong (West),2014-05-01,27.65,22.700000000000003,25.700000000000003,181.24651316106056,2014,5
Jurong (West),2014-06-01,27.970967741935485,21.6,27.000000000000004,184.8659601909885,2014,6
Jurong (West),2014-07-01,27.80161290322581,21.62534582566209,26.491105548678295,152.5766813026,2014,7
Jurong (West),2015-02-01,27.63225806451613,21.664137088261676,26.5629438417982,151.40000000000006,2015,2
Jurong (West),2015-03-01,27.46290322580645,21.588494233094064,26.13043042497425,196.40000000000003,2015,3
Jurong (West),2015-04-01,27.293548387096774,21.700000000000003,26.100000000000005,167.59999999999997,2015,4
Jurong (West),2015-05-01,27.55,22.499999999999996,26.200000000000003,352.4,2015,5
Jurong (West),2015-06-01,28.15806451612903,22.600000000000005,28.000000000000004,189.2,2015,6
Jurong (West),2015-07-01,28.346666666666668,22.499999999999996,28.000000000000004,109.00000000000001,2015,7
Jurong (West),2015-08-01,28.651612903225807,22.300000000000004,28.000000000000004,196.40000000000003,2015,8
Jurong (West),2015-09-01,27.96451612903226,21.6,27.600000000000005,161.60000000000002,2015,9
Jurong (West),2015-10-01,28.080000000000002,22.9,27.300000000000004,150.7999999999999,2015,10
Jurong (West),2015-11-01,28.09032258064516,22.1,27.500000000000004,248.8,2015,11
Jurong (West),2015-12-01,26.87,22.9,25.500000000000004,424.4000000000001,2015,12
Jurong (West),2016-01-01,26.961290322580645,22.600000000000005,25.700000000000003,224.80000000000004,2016,1
Jurong (West),2016-02-01,27.29032258064516,23.300000000000004,26.100000000000005,193.39999999999998,2016,2
Jurong (West),2016-03-01,27.117241379310347,23.2,25.600000000000005,109.20000000000002,2016,3
Jurong (West),2016-04-01,28.219354838709677,23.7,26.700000000000003,225.2,2016,4
Jurong (West),2016-05-01,28.66,23.7,27.300000000000004,346.6000000000001,2016,5
Jurong (West),2016-06-01,28.529032258064518,23.2,28.400000000000002,330.59999999999997,2016,6
Jurong (West),2016-07-01,27.916666666666668,22.200000000000003,27.900000000000002,322.3999999999999,2016,7
Jurong (West),2016-08-01,27.85483870967742,22.200000000000003,28.200000000000003,85.59999999999995,2016,8
Jurong (West),2016-09-01,28.570967741935483,22.1,27.600000000000005,140.00000000000003,2016,9
Jurong (West),2016-10-01,27.886666666666667,22.200000000000003,27.400000000000002,214.20000000000005,2016,10
Jurong (West),2016-11-01,27.690322580645162,21.700000000000003,27.100000000000005,169.60000000000005,2016,11
Jurong (West),2016-12-01,26.866666666666667,22.600000000000005,25.700000000000003,120.39999999999998,2016,12
Jurong (West),2017-01-01,26.993548387096773,22.700000000000003,26.200000000000003,246.0000000000001,2017,1
Jurong (West),2017-02-01,26.75483870967742,22.400000000000002,26.600000000000005,140.60000000000002,2017,2
Jurong (West),2017-03-01,26.607142857142858,22.600000000000005,24.900000000000002,198.59999999999994,2017,3
Jurong (West),2017-04-01,26.727074829931972,22.9,26.000000000000004,173.0734094389721,2017,4
Jurong (West),2017-05-01,26.84700680272109,22.84031495689199,26.152430671222838,217.99987823048306,2017,5
Jurong (West),2017-06-01,26.966938775510204,22.759640085880847,26.473010991318624,184.46605519600024,2017,6
Jurong (West),2017-07-01,27.08687074829932,22.7329862189466,26.677217276830188,232.76844615306442,2017,7
Jurong (West),2017-08-01,27.206802721088433,22.630122852131375,26.94139324754802,201.73065060983498,2017,8
Jurong (West),2017-09-01,27.32673469387755,22.624291730461852,27.192112897931068,247.20000000000002,2017,9
Jurong (West),2017-10-01,27.446666666666665,22.499999999999996,27.400000000000002,149.99999999999997,2017,10
Jurong (West),2017-11-01,27.68064516129032,22.799999999999997,27.500000000000004,178.20000000000002,2017,11
Jurong (West),2017-12-01,27.448876728110598,22.199441086976947,26.67716749104657,214.26516641980263,2017,12
Jurong (West),2018-01-01,27.217108294930874,21.812641370906018,26.020165600439437,315.59999999999997,2018,1
Jurong (West),2018-02-01,26.985339861751154,21.199999999999996,25.100000000000005,60.60000000000001,2018,2
Jurong (West),2018-03-01,26.75357142857143,22.9,25.200000000000003,207.40000000000006,2018,3
Jurong (West),2018-04-01,27.216129032258063,22.600000000000005,26.000000000000004,347.99999999999994,2018,4
Jurong (West),2018-05-01,27.416129032258063,22.626890927524506,27.236020153073508,320.20000000000005,2018,5
Jurong (West),2018-06-01,27.616129032258065,22.400000000000002,28.000000000000004,305.00000000000006,2018,6
Jurong (West),2018-07-01,27.796666666666667,21.700000000000003,28.500000000000004,82,2018,7
Jurong (West),2018-08-01,28.129032258064516,21.099999999999998,27.700000000000003,62.00000000000001,2018,8
Jurong (West),2018-09-01,28.241935483870968,20.900000000000002,27.700000000000003,137.60000000000002,2018,9
Jurong (West),2018-10-01,27.62,21.900000000000002,27.300000000000004,367.9999999999999,2018,10
Jurong (West),2018-11-01,27.05483870967742,21.900000000000002,27.600000000000005,301.80000000000007,2018,11
Jurong (West),2018-12-01,26.683333333333334,21.4,25.200000000000003,321.2,2018,12
Jurong (West),2019-01-01,26.86774193548387,22.799999999999997,25.800000000000004,91.69999999999999,2019,1
Jurong (West),2019-02-01,27.33225806451613,22.799999999999997,26.100000000000005,117.20000000000002,2019,2
Jurong (West),2019-03-01,27.696428571428573,22.700000000000003,26.300000000000004,123.99999999999996,2019,3
Jurong (West),2019-04-01,28.196774193548386,22.200000000000003,26.700000000000003,175.40000000000006,2019,4
Jurong (West),2019-05-01,28.12,22.400000000000002,27.100000000000005,211.60000000000002,2019,5
Jurong (West),2019-06-01,28.31290322580645,22.9,28.100000000000005,343.8,2019,6
Jurong (West),2019-07-01,27.863333333333333,21.6,27.700000000000003,101.60000000000002,2019,7
Jurong (West),2019-08-01,28.503225806451614,22.300000000000004,27.700000000000003,22.599999999999998,2019,8
Jurong (West),2019-09-01,28.674193548387098,23.7,27.500000000000004,162.4,2019,9
Jurong (West),2019-10-01,28.413333333333334,22.400000000000002,27.400000000000002,187.19999999999996,2019,10
Jurong (West),2019-11-01,27.11935483870968,23.2,25.100000000000005,290.79999999999995,2019,11
Jurong (West),2019-12-01,27.206666666666667,22.499999999999996,25.900000000000002,249.60000000000005,2019,12
Jurong (West),2020-01-01,26.14516129032258,22.1,25.300000000000004,241.80000000000004,2020,1
Jurong (West),2020-02-01,27.032258064516128,22.9,25.800000000000004,85.59999999999995,2020,2
Jurong (West),2020-03-01,27.33448275862069,22.799999999999997,25.600000000000005,137.2,2020,3
Jurong (West),2020-04-01,28.096774193548388,22.000000000000004,26.600000000000005,326.20000000000005,2020,4
Jurong (West),2020-05-01,28.15,22.9,27.100000000000005,231.6,2020,5
Jurong (West),2020-06-01,28.406451612903226,22.799999999999997,28.200000000000003,441.00000000000006,2020,6
Jurong (West),2020-07-01,27.79,22.499999999999996,28.200000000000003,356.2,2020,7
Jurong (West),2020-08-01,27.364516129032257,21.4,28.000000000000004,240.99999999999991,2020,8
Jurong (West),2020-09-01,28.006451612903227,21.6,28.100000000000005,441.9999999999999,2020,9
Jurong (West),2020-10-01,27.01,22.1,26.100000000000005,214.20000000000005,2020,10
Jurong (West),2020-11-01,27.77741935483871,22.700000000000003,27.500000000000004,230.80000000000004,2020,11
Jurong (West),2020-12-01,26.713333333333335,22.600000000000005,27.100000000000005,338.80000000000007,2020,12
Jurong (West),2021-01-01,26.53548387096774,22.499999999999996,25.300000000000004,292.00000000000006,2021,1
Jurong (West),2021-02-01,25.461290322580645,21.6,24.300000000000004,69.80000000000001,2021,2
Jurong (West),2021-03-01,26.896428571428572,22.600000000000005,25.300000000000004,328.6,2021,3
Jurong (West),2021-04-01,27.04516129032258,22.799999999999997,25.900000000000002,400.79999999999995,2021,4
Jurong (West),2021-05-01,27.51,21.900000000000002,26.700000000000003,390.2,2021,5
Jurong (West),2021-06-01,28.09032258064516,23.100000000000005,28.000000000000004,284.6,2021,6
Jurong (West),2021-07-01,28.033333333333335,22.700000000000003,27.500000000000004,148.40000000000003,2021,7
Jurong (West),2021-08-01,28.206451612903226,22.799999999999997,28.100000000000005,410.20000000000005,2021,8
Jurong (West),2021-09-01,27.13225806451613,21.900000000000002,27.300000000000004,294.99999999999994,2021,9
Jurong (West),2021-10-01,27.553333333333335,22.200000000000003,26.800000000000004,195.19999999999993,2021,10
Jurong (West),2021-11-01,27.951612903225808,22.400000000000002,28.400000000000002,193.80000000000004,2021,11
Jurong (West),2021-12-01,27.003333333333334,22.499999999999996,26.100000000000005,205,2021,12
Jurong (West),2022-01-01,26.90967741935484,22.1,26.200000000000003,103.2,2022,1
Jurong (West),2022-02-01,26.93225806451613,22.9,24.800000000000004,300,2022,2
Jurong (West),2022-03-01,26.52857142857143,20.399999999999995,25.900000000000002,341.39999999999986,2022,3
Jurong (West),2022-04-01,27.480645161290322,22.1,26.300000000000004,127.4,2022,4
Jurong (West),2022-05-01,27.566666666666666,22.600000000000005,25.900000000000002,221.59999999999994,2022,5
Jurong (West),2022-06-01,28.674193548387098,23.300000000000004,27.700000000000003,204.59999999999997,2022,6
Jurong (West),2022-07-01,27.326666666666668,22.300000000000004,26.600000000000005,130.59999999999997,2022,7
Jurong (West),2022-08-01,28.27741935483871,22.000000000000004,28.100000000000005,402.1999999999999,2022,8
Jurong (West),2022-09-01,27.503225806451614,21.700000000000003,27.700000000000003,253.20000000000007,2022,9
Jurong (West),2022-10-01,27.363333333333333,21.6,26.300000000000004,460.19999999999993,2022,10
Jurong (West),2022-11-01,26.74516129032258,22.1,26.700000000000003,411.59999999999997,2022,11
Jurong (West),2022-12-01,26.593333333333334,21.800000000000004,26.000000000000004,150.4,2022,12
Jurong (West),2023-01-01,26.06774193548387,22.200000000000003,25.000000000000004,142.1347029111095,2023,1
Jurong (West),2023-02-01,26.50747311827957,22.20918213301972,25.46578134949473,299.20000000000005,2023,2
Jurong (West),2023-03-01,26.947204301075267,22.150641364715764,26.019600787665905,214.52045217007293,2023,3
Jurong (West),2023-04-01,27.386935483870968,22.194430722573184,26.430654113013492,279.6,2023,4
Jurong (West),2023-05-01,27.826666666666668,22.1,27.000000000000004,195.59999999999997,2023,5
Jurong (West),2023-06-01,28.84193548387097,21.6,28.700000000000003,205.4,2023,6
Jurong (West),2023-07-01,28.513333333333332,22.499999999999996,28.200000000000003,179.57738396039275,2023,7
Jurong (West),2023-08-01,28.459999999999997,22.677241003258757,27.97477470632113,203.1873754905491,2023,8
Jurong (West),2023-09-01,28.406666666666666,22.60231126750035,27.916217134702787,193.9999999999999,2023,9
Jurong (West),2023-10-01,28.35333333333333,22.799999999999997,27.700000000000003,200.79999999999998,2023,10
Jurong (West),2023-11-01,28.42258064516129,23.2,28.200000000000003,320.40000000000003,2023,11
Jurong (West),2023-12-01,27.166666666666668,23.000000000000004,25.800000000000004,427.8,2023,12
Jurong Island,2014-01-01,27.1,22.799999999999997,26.900000000000002,71.99999999999999,2014,1
Jurong Island,2014-02-01,26.858064516129033,23.4,25.600000000000005,87.8,2014,2
Jurong Island,2014-03-01,27.689285714285713,21.4,25.900000000000002,95.59999999999995,2014,3
Jurong Island,2014-04-01,28.093548387096774,23.899999999999995,27.200000000000003,100.4,2014,4
Jurong Island,2014-05-01,28.77,23.4,27.900000000000002,242.99999999999997,2014,5
Jurong Island,2014-06-01,28.929032258064517,23.100000000000005,28.700000000000003,173.20000000000005,2014,6
Jurong Island,2014-07-01,29.2,23.100000000000005,28.700000000000003,106.60000000000001,2014,7
Jurong Island,2014-08-01,28.938709677419354,22.499999999999996,28.500000000000004,125.75432181632415,2014,8
Jurong Island,2014-09-01,28.910752688172042,22.390928162638925,28.356466231817564,149.31516029240723,2014,9
Jurong Island,2014-10-01,28.88279569892473,22.43518958572051,28.291707546777232,175,2014,10
Jurong Island,2014-11-01,28.85483870967742,22.300000000000004,28.200000000000003,260.99999999999994,2014,11
Jurong Island,2014-12-01,27.94,22.600000000000005,28.300000000000004,303.79999999999995,2014,12
Jurong Island,2015-01-01,27.229032258064517,22.600000000000005,27.100000000000005,46.99999999999999,2015,1
Jurong Island,2015-02-01,27.470967741935485,22.799999999999997,25.800000000000004,98.40000000000003,2015,2
Jurong Island,2015-03-01,27.832258064516132,22.48822148631629,26.721171509952782,164.99999999999997,2015,3
Jurong Island,2015-04-01,28.193548387096776,22.700000000000003,27.300000000000004,168.60000000000002,2015,4
Jurong Island,2015-05-01,28.66,23.800000000000004,28.000000000000004,66.79999999999998,2015,5
